sale_date,sale_time,day_of_week,month,customer_type,customer_city,customer_state,customer_neighborhood,customer_address,customer_zipcode,product_name,product_category,quantity_sold,unit_cost_brl,unit_price_brl,discount_pct,total_revenue_brl,estimated_profit_brl,payment_method,sales_channel,weather_condition,delivery_app_peak,is_weekend,is_holiday_campaign,current_stock_snapshot,supplier_lead_time_days,returned
2025-06-17,16:45,Terça-feira,Junho,Novo,Caldas Novas,GO,Portal das Águas,"Rua São Paulo, 9777",75680-504,Capacete Pro Tork,Capacete,2,180,324.17,0,648.34,288.34,Pix,Loja Física,Ensolarado,False,False,True,31,6,False
2025-06-17,19:00,Terça-feira,Junho,Novo,Caldas Novas,GO,Portal das Águas,"Av. Orcalino Santos, 35",75684-746,Capacete Pro Tork,Capacete,1,180,321.07,10,321.07,141.07,Pix,Loja Física,Chuva Leve,True,False,True,39,4,False
2025-06-18,19:15,Quarta-feira,Junho,Fiel,Caldas Novas,GO,Itanhangá II,"Av. Bento de Godoy, 8468",75683-973,Suporte Celular Moto,Suporte,1,18,58.73,0,58.73,40.73,Dinheiro,Loja Física,Chuva Forte,True,False,False,78,4,False
2025-06-18,11:30,Quarta-feira,Junho,Novo,Caldas Novas,GO,Nova Vila,"Rua São Paulo, 7600",75685-791,Bag Delivery 45L,Bag Entrega,2,95,181.78,0,363.56,173.56,Pix,Loja Física,Nublado,True,False,False,110,4,False
2025-06-18,09:00,Quarta-feira,Junho,Novo,Caldas Novas,GO,Jardim Belvedere,"Rua São Paulo, 9828",75681-362,Baú Moto 30L,Bagagem,2,120,254.44,0,508.88,268.88,Cartão Crédito,Loja Física,Ensolarado,False,False,False,98,4,False
2025-06-18,08:45,Quarta-feira,Junho,Recorrente,Caldas Novas,GO,Jardim Belvedere,"Rua São Paulo, 6449",75686-718,Bag Delivery 45L,Bag Entrega,1,95,179.82,5,179.82,84.82,Cartão Crédito,Loja Física,Chuva Leve,True,False,False,114,3,False
2025-06-18,18:15,Quarta-feira,Junho,Novo,Caldas Novas,GO,Portal das Águas,"Av. Orcalino Santos, 3582",75682-456,Capacete Pro Tork,Capacete,2,180,327.48,5,654.96,294.96,Pix,Marketplace,Ensolarado,False,False,False,65,4,False
2025-06-18,19:00,Quarta-feira,Junho,Novo,Caldas Novas,GO,Itanhangá I,"Av. Orcalino Santos, 917",75687-280,Suporte Celular Moto,Suporte,2,18,57.96,0,115.92,79.92,Pix,WhatsApp,Ensolarado,False,False,False,67,6,False
2025-06-18,12:15,Quarta-feira,Junho,Novo,Caldas Novas,GO,Portal das Águas,"Rua São Paulo, 3885",75681-889,Luva Motoboy,Proteção,3,25,78.43,0,235.29,160.29,Pix,Instagram,Nublado,False,False,False,67,6,False
2025-06-18,14:45,Quarta-feira,Junho,Recorrente,Caldas Novas,GO,Nova Vila,"Av. Orcalino Santos, 1020",75686-305,Capa de Chuva,Proteção,2,35,101.0,0,202.0,132.0,Cartão Débito,Loja Física,Chuva Leve,False,False,False,63,3,False
2025-06-18,18:00,Quarta-feira,Junho,Fiel,Caldas Novas,GO,Jardim Belvedere,"Av. Orcalino Santos, 1491",75683-858,Bag Delivery 45L,Bag Entrega,2,95,182.33,5,364.66,174.66,Cartão Débito,Instagram,Nublado,True,False,False,106,9,False
2025-06-18,18:15,Quarta-feira,Junho,Novo,Caldas Novas,GO,Itanhangá II,"Av. Bento de Godoy, 9524",75688-501,Capacete LS2,Capacete,1,380,684.74,0,684.74,304.74,Pix,Loja Física,Nublado,False,False,False,85,2,False
2025-06-18,09:30,Quarta-feira,Junho,Novo,Caldas Novas,GO,Jardim Belvedere,"Rua do Balneário, 7845",75680-150,Capacete LS2,Capacete,3,380,710.14,5,2130.42,990.42,Pix,Loja Física,Nublado,False,False,False,30,5,False
2025-06-18,09:15,Quarta-feira,Junho,Novo,Caldas Novas,GO,Itanhangá I,"Av. Bento de Godoy, 1250",75685-611,Luva Motoboy,Proteção,1,25,76.72,0,76.72,51.72,Cartão Débito,WhatsApp,Nublado,False,False,False,86,6,False
2025-06-18,09:45,Quarta-feira,Junho,Novo,Caldas Novas,GO,Itanhangá I,"Av. Bento de Godoy, 5514",75688-714,Bag Delivery 80L,Bag Entrega,2,145,267.61,0,535.22,245.22,Pix,Loja Física,Ensolarado,False,False,False,106,10,False
2025-06-18,18:15,Quarta-feira,Junho,Novo,Caldas Novas,GO,Nova Vila,"Rua do Balneário, 9977",75683-916,Luva Motoboy,Proteção,4,25,76.66,0,306.64,206.64,Dinheiro,Loja Física,Ensolarado,False,False,False,94,9,False
2025-06-18,15:15,Quarta-feira,Junho,Recorrente,Caldas Novas,GO,Itanhangá I,"Av. Bento de Godoy, 8182",75684-522,Capacete Pro Tork,Capacete,2,180,327.22,0,654.44,294.44,Pix,Loja Física,Ensolarado,False,False,False,84,5,False
2025-06-18,08:00,Quarta-feira,Junho,Fiel,Caldas Novas,GO,Itanhangá II,"Rua São Paulo, 5188",75686-857,Bag Delivery 45L,Bag Entrega,5,95,181.43,0,907.15,432.15,Cartão Crédito,Loja Física,Chuva Forte,True,False,False,101,7,False
2025-06-19,15:45,Quinta-feira,Junho,Fiel,Caldas Novas,GO,Jardim Belvedere,"Av. Bento de Godoy, 8194",75686-181,Bag Delivery 45L,Bag Entrega,1,95,182.48,0,182.48,87.48,Pix,WhatsApp,Nublado,False,False,True,73,8,False
2025-06-19,11:30,Quinta-feira,Junho,Novo,Caldas Novas,GO,Itanhangá I,"Rua São Paulo, 4540",75689-518,Luva Motoboy,Proteção,1,25,81.07,15,81.07,56.07,Pix,Loja Física,Nublado,False,False,True,37,4,False
2025-06-19,09:30,Quinta-feira,Junho,Recorrente,Caldas Novas,GO,Centro,"Rua do Balneário, 3591",75687-397,Carregador USB Moto,Acessório,2,15,49.34,0,98.68,68.68,Cartão Crédito,Loja Física,Ensolarado,True,False,True,58,2,False
2025-06-19,15:15,Quinta-feira,Junho,Fiel,Caldas Novas,GO,Itanhangá I,"Av. Orcalino Santos, 7844",75689-537,Bag Delivery 45L,Bag Entrega,1,95,173.67,0,173.67,78.67,Pix,Loja Física,Nublado,False,False,True,76,5,False
2025-06-19,09:00,Quinta-feira,Junho,Recorrente,Caldas Novas,GO,Itanhangá I,"Av. Bento de Godoy, 7951",75683-498,Luva Motoboy,Proteção,1,25,78.13,0,78.13,53.13,Pix,Loja Física,Ensolarado,False,False,True,63,10,False
2025-06-19,13:45,Quinta-feira,Junho,Novo,Caldas Novas,GO,Centro,"Rua do Balneário, 1865",75689-648,Suporte Celular Moto,Suporte,1,18,59.55,0,59.55,41.55,Pix,Instagram,Nublado,False,False,True,68,3,False
2025-06-19,15:30,Quinta-feira,Junho,Recorrente,Caldas Novas,GO,Nova Vila,"Rua São Paulo, 2595",75681-245,Suporte Celular Moto,Suporte,1,18,58.92,0,58.92,40.92,Pix,Loja Física,Nublado,False,False,True,28,3,False
2025-06-19,18:15,Quinta-feira,Junho,Novo,Caldas Novas,GO,Nova Vila,"Rua do Balneário, 9752",75680-754,Capacete Pro Tork,Capacete,1,180,330.83,5,330.83,150.83,Cartão Crédito,Loja Física,Chuva Leve,True,False,True,55,7,False
2025-06-19,17:00,Quinta-feira,Junho,Novo,Caldas Novas,GO,Itanhangá II,"Rua do Balneário, 4552",75684-289,Luva Motoboy,Proteção,1,25,78.16,0,78.16,53.16,Pix,WhatsApp,Ensolarado,False,False,True,32,4,False
2025-06-19,13:15,Quinta-feira,Junho,Recorrente,Caldas Novas,GO,Nova Vila,"Av. Bento de Godoy, 3200",75685-727,Suporte Celular Moto,Suporte,3,18,59.93,10,179.79,125.79,Pix,Instagram,Chuva Forte,False,False,True,86,2,False
2025-06-19,08:45,Quinta-feira,Junho,Recorrente,Caldas Novas,GO,Itanhangá II,"Rua São Paulo, 5338",75687-616,Intercomunicador,Eletrônico,1,150,401.26,5,401.26,251.26,Pix,WhatsApp,Ensolarado,False,False,True,43,9,False
2025-06-19,16:15,Quinta-feira,Junho,Recorrente,Caldas Novas,GO,Itanhangá I,"Rua São Paulo, 6758",75680-682,Luva Motoboy,Proteção,3,25,79.38,0,238.14,163.14,Pix,Loja Física,Ensolarado,False,False,True,59,2,False
2025-06-19,15:15,Quinta-feira,Junho,Fiel,Caldas Novas,GO,Itanhangá II,"Rua São Paulo, 2583",75689-846,Capacete Pro Tork,Capacete,1,180,332.19,15,332.19,152.19,Cartão Débito,Loja Física,Nublado,True,False,True,75,5,False
2025-06-19,12:45,Quinta-feira,Junho,Novo,Caldas Novas,GO,Nova Vila,"Av. Orcalino Santos, 5458",75689-411,Bag Delivery 80L,Bag Entrega,1,145,263.49,5,263.49,118.49,Cartão Débito,Loja Física,Ensolarado,True,False,True,77,9,False
2025-06-19,13:00,Quinta-feira,Junho,Novo,Caldas Novas,GO,Portal das Águas,"Rua São Paulo, 571",75688-787,Capa de Chuva,Proteção,5,35,100.79,0,503.95,328.95,Pix,Loja Física,Chuva Leve,True,False,True,40,10,False
2025-06-19,16:15,Quinta-feira,Junho,Recorrente,Caldas Novas,GO,Itanhangá II,"Av. Bento de Godoy, 554",75687-858,Suporte Celular Moto,Suporte,1,18,57.73,5,57.73,39.73,Pix,Loja Física,Nublado,True,False,True,24,8,False
2025-06-19,11:45,Quinta-feira,Junho,Novo,Caldas Novas,GO,Centro,"Rua do Balneário, 7931",75688-441,Luva Motoboy,Proteção,1,25,78.47,0,78.47,53.47,Pix,WhatsApp,Ensolarado,False,False,True,33,6,False
2025-06-19,08:45,Quinta-feira,Junho,Recorrente,Caldas Novas,GO,Portal das Águas,"Rua do Balneário, 9289",75680-948,Capacete Pro Tork,Capacete,1,180,328.59,15,328.59,148.59,Pix,Loja Física,Ensolarado,False,False,True,52,10,False
2025-06-19,10:15,Quinta-feira,Junho,Fiel,Caldas Novas,GO,Itanhangá II,"Rua São Paulo, 6982",75685-782,Balaclava,Proteção,2,8,34.84,0,69.68,53.68,Cartão Crédito,Loja Física,Chuva Leve,False,False,True,62,7,False
2025-06-19,13:45,Quinta-feira,Junho,Novo,Caldas Novas,GO,Itanhangá I,"Rua do Balneário, 5806",75680-400,Suporte Celular Moto,Suporte,2,18,60.1,0,120.2,84.2,Pix,Instagram,Chuva Leve,False,False,True,101,10,False
2025-06-19,11:30,Quinta-feira,Junho,Novo,Caldas Novas,GO,Itanhangá I,"Av. Bento de Godoy, 5904",75687-744,Bag Delivery 45L,Bag Entrega,1,95,178.44,0,178.44,83.44,Pix,Loja Física,Nublado,False,False,True,21,6,False
2025-06-19,09:45,Quinta-feira,Junho,Recorrente,Caldas Novas,GO,Itanhangá I,"Av. Orcalino Santos, 8578",75681-538,Bag Delivery 45L,Bag Entrega,3,95,179.86,5,539.58,254.58,Cartão Crédito,Loja Física,Ensolarado,False,False,True,97,8,False
2025-06-19,13:00,Quinta-feira,Junho,Novo,Caldas Novas,GO,Centro,"Av. Orcalino Santos, 5119",75685-665,Bag Delivery 45L,Bag Entrega,1,95,180.76,0,180.76,85.76,Cartão Crédito,WhatsApp,Nublado,True,False,True,99,9,False
2025-06-19,17:30,Quinta-feira,Junho,Fiel,Caldas Novas,GO,Itanhangá II,"Rua do Balneário, 5450",75686-764,Balaclava,Proteção,1,8,34.76,0,34.76,26.76,Cartão Débito,Instagram,Nublado,False,False,True,24,5,False
2025-06-19,12:30,Quinta-feira,Junho,Recorrente,Caldas Novas,GO,Jardim Belvedere,"Av. Orcalino Santos, 7948",75680-636,Luva Motoboy,Proteção,1,25,80.76,5,80.76,55.76,Pix,Loja Física,Nublado,False,False,True,56,4,False
2025-06-19,19:15,Quinta-feira,Junho,Recorrente,Caldas Novas,GO,Portal das Águas,"Av. Orcalino Santos, 675",75680-366,Bag Delivery 80L,Bag Entrega,1,145,267.5,0,267.5,122.5,Pix,Instagram,Chuva Leve,False,False,True,53,10,False
2025-06-19,12:00,Quinta-feira,Junho,Novo,Caldas Novas,GO,Portal das Águas,"Rua São Paulo, 1803",75687-152,Capa de Chuva,Proteção,1,35,97.91,0,97.91,62.91,Pix,Loja Física,Nublado,True,False,True,20,10,False
2025-06-19,08:15,Quinta-feira,Junho,Fiel,Caldas Novas,GO,Portal das Águas,"Av. Bento de Godoy, 6231",75689-211,Balaclava,Proteção,4,8,34.17,5,136.68,104.68,Pix,Loja Física,Chuva Forte,True,False,True,48,7,False
2025-06-19,13:15,Quinta-feira,Junho,Novo,Caldas Novas,GO,Itanhangá I,"Av. Orcalino Santos, 2094",75687-512,Luva Motoboy,Proteção,1,25,77.36,0,77.36,52.36,Pix,Loja Física,Chuva Forte,False,False,True,119,7,False
2025-06-19,16:00,Quinta-feira,Junho,Recorrente,Caldas Novas,GO,Portal das Águas,"Rua São Paulo, 1971",75687-337,Capacete Pro Tork,Capacete,3,180,326.31,5,978.93,438.93,Pix,Loja Física,Nublado,False,False,True,71,2,False
2025-06-20,14:30,Sexta-feira,Junho,Recorrente,Caldas Novas,GO,Centro,"Av. Bento de Godoy, 4310",75681-478,Carregador USB Moto,Acessório,2,15,48.85,0,97.7,67.7,Pix,Instagram,Ensolarado,False,False,False,82,4,False
2025-06-20,18:00,Sexta-feira,Junho,Fiel,Caldas Novas,GO,Nova Vila,"Rua São Paulo, 9147",75680-360,Capacete Pro Tork,Capacete,1,180,324.2,0,324.2,144.2,Pix,Loja Física,Nublado,True,False,False,43,10,False
2025-06-20,10:45,Sexta-feira,Junho,Recorrente,Caldas Novas,GO,Portal das Águas,"Rua São Paulo, 49",75687-388,Luva Motoboy,Proteção,3,25,78.11,5,234.33,159.33,Pix,Loja Física,Nublado,False,False,False,51,2,False
2025-06-20,13:45,Sexta-feira,Junho,Novo,Caldas Novas,GO,Centro,"Rua do Balneário, 2359",75686-837,Luva Motoboy,Proteção,1,25,78.17,0,78.17,53.17,Pix,Loja Física,Ensolarado,False,False,False,107,7,False
2025-06-20,18:30,Sexta-feira,Junho,Fiel,Caldas Novas,GO,Nova Vila,"Rua São Paulo, 5568",75680-476,Baú Moto 30L,Bagagem,1,120,264.76,0,264.76,144.76,Pix,WhatsApp,Nublado,False,False,False,54,10,False
2025-06-20,12:00,Sexta-feira,Junho,Novo,Caldas Novas,GO,Portal das Águas,"Rua do Balneário, 3481",75687-642,Bag Delivery 80L,Bag Entrega,1,145,263.97,10,263.97,118.97,Cartão Débito,Loja Física,Ensolarado,False,False,False,39,9,False
2025-06-20,12:45,Sexta-feira,Junho,Fiel,Caldas Novas,GO,Itanhangá II,"Av. Bento de Godoy, 8310",75688-980,Bag Delivery 45L,Bag Entrega,1,95,178.24,0,178.24,83.24,Cartão Débito,Loja Física,Ensolarado,False,False,False,76,9,False
2025-06-20,20:00,Sexta-feira,Junho,Novo,Caldas Novas,GO,Nova Vila,"Rua São Paulo, 8021",75685-752,Capa de Chuva,Proteção,1,35,99.66,10,99.66,64.66,Pix,Instagram,Ensolarado,False,False,False,70,8,False
2025-06-21,15:15,Sábado,Junho,Novo,Caldas Novas,GO,Nova Vila,"Av. Orcalino Santos, 3145",75681-506,Retrovisor Esportivo,Peça,1,35,120.06,0,120.06,85.06,Cartão Débito,WhatsApp,Ensolarado,False,True,False,80,9,False
2025-06-21,11:15,Sábado,Junho,Recorrente,Caldas Novas,GO,Centro,"Av. Bento de Godoy, 1580",75688-116,Suporte Celular Moto,Suporte,3,18,59.12,0,177.36,123.36,Pix,Loja Física,Ensolarado,True,True,False,48,8,False
2025-06-21,19:30,Sábado,Junho,Recorrente,Caldas Novas,GO,Nova Vila,"Av. Orcalino Santos, 1817",75685-382,Bag Delivery 45L,Bag Entrega,1,95,182.61,5,182.61,87.61,Cartão Débito,Loja Física,Ensolarado,False,True,False,31,7,False
2025-06-21,14:45,Sábado,Junho,Recorrente,Caldas Novas,GO,Centro,"Rua São Paulo, 3014",75683-832,Suporte Celular Moto,Suporte,1,18,57.31,0,57.31,39.31,Pix,Loja Física,Ensolarado,False,True,False,71,4,False
2025-06-21,13:00,Sábado,Junho,Recorrente,Caldas Novas,GO,Portal das Águas,"Rua do Balneário, 6993",75681-911,Suporte Celular Moto,Suporte,1,18,57.74,5,57.74,39.74,Pix,Instagram,Chuva Forte,True,True,False,26,10,False
2025-06-21,18:00,Sábado,Junho,Fiel,Caldas Novas,GO,Itanhangá I,"Rua do Balneário, 8586",75681-138,Bag Delivery 45L,Bag Entrega,2,95,178.96,0,357.92,167.92,Cartão Débito,WhatsApp,Chuva Leve,True,True,False,72,10,False
2025-06-21,14:15,Sábado,Junho,Novo,Caldas Novas,GO,Centro,"Av. Bento de Godoy, 697",75687-331,Carregador USB Moto,Acessório,1,15,47.8,0,47.8,32.8,Pix,Loja Física,Ensolarado,False,True,False,29,6,False
2025-06-21,08:30,Sábado,Junho,Fiel,Caldas Novas,GO,Portal das Águas,"Rua São Paulo, 2911",75686-915,Capa de Chuva,Proteção,1,35,96.95,0,96.95,61.95,Pix,Loja Física,Ensolarado,False,True,False,55,9,False
2025-06-21,16:15,Sábado,Junho,Recorrente,Caldas Novas,GO,Centro,"Rua do Balneário, 2766",75687-333,Baú Moto 30L,Bagagem,1,120,259.53,0,259.53,139.53,Cartão Crédito,Instagram,Chuva Leve,True,True,False,119,5,False
2025-06-21,09:30,Sábado,Junho,Recorrente,Caldas Novas,GO,Itanhangá II,"Rua do Balneário, 9032",75684-601,Capa de Chuva,Proteção,1,35,97.55,5,97.55,62.55,Pix,Loja Física,Nublado,True,True,False,87,8,False
2025-06-21,17:15,Sábado,Junho,Novo,Caldas Novas,GO,Portal das Águas,"Av. Bento de Godoy, 7030",75683-509,Suporte Celular Moto,Suporte,1,18,60.11,0,60.11,42.11,Pix,Loja Física,Ensolarado,False,True,False,63,7,False
2025-06-21,16:45,Sábado,Junho,Fiel,Caldas Novas,GO,Jardim Belvedere,"Av. Orcalino Santos, 233",75687-865,Bag Delivery 80L,Bag Entrega,1,145,269.71,0,269.71,124.71,Pix,WhatsApp,Nublado,False,True,False,33,9,False
2025-06-21,19:00,Sábado,Junho,Recorrente,Caldas Novas,GO,Jardim Belvedere,"Rua do Balneário, 3442",75683-212,Bag Delivery 45L,Bag Entrega,2,95,184.28,5,368.56,178.56,Pix,Loja Física,Chuva Leve,False,True,False,20,3,False
2025-06-21,11:30,Sábado,Junho,Recorrente,Caldas Novas,GO,Nova Vila,"Av. Orcalino Santos, 7133",75682-278,Suporte Celular Moto,Suporte,2,18,60.73,5,121.46,85.46,Pix,WhatsApp,Ensolarado,True,True,False,67,6,False
2025-06-21,08:15,Sábado,Junho,Novo,Caldas Novas,GO,Nova Vila,"Av. Orcalino Santos, 137",75681-586,Luva Motoboy,Proteção,1,25,77.08,0,77.08,52.08,Pix,WhatsApp,Chuva Leve,False,True,False,59,9,False
2025-06-21,08:00,Sábado,Junho,Recorrente,Caldas Novas,GO,Itanhangá II,"Av. Orcalino Santos, 103",75685-522,Suporte Celular Moto,Suporte,1,18,59.26,5,59.26,41.26,Cartão Crédito,Loja Física,Ensolarado,False,True,False,72,5,False
2025-06-21,11:00,Sábado,Junho,Novo,Caldas Novas,GO,Nova Vila,"Rua do Balneário, 8648",75686-590,Suporte Celular Moto,Suporte,1,18,58.16,15,58.16,40.16,Pix,Loja Física,Ensolarado,False,True,False,21,4,False
2025-06-22,08:30,Domingo,Junho,Novo,Caldas Novas,GO,Itanhangá I,"Av. Orcalino Santos, 8175",75685-296,Suporte Celular Moto,Suporte,1,18,58.3,0,58.3,40.3,Cartão Débito,Instagram,Ensolarado,False,True,False,98,9,False
2025-06-22,16:00,Domingo,Junho,Novo,Caldas Novas,GO,Itanhangá I,"Rua do Balneário, 1626",75687-208,Bag Delivery 80L,Bag Entrega,1,145,269.43,0,269.43,124.43,Dinheiro,Loja Física,Ensolarado,True,True,False,111,6,False
2025-06-22,14:45,Domingo,Junho,Novo,Caldas Novas,GO,Nova Vila,"Av. Orcalino Santos, 3350",75687-176,Suporte Celular Moto,Suporte,1,18,58.31,10,58.31,40.31,Pix,Instagram,Chuva Leve,False,True,False,30,2,False
2025-06-22,13:45,Domingo,Junho,Novo,Caldas Novas,GO,Portal das Águas,"Av. Orcalino Santos, 3156",75684-107,Luva Motoboy,Proteção,3,25,76.88,10,230.64,155.64,Cartão Débito,WhatsApp,Ensolarado,False,True,False,68,3,False
2025-06-22,15:15,Domingo,Junho,Novo,Caldas Novas,GO,Itanhangá II,"Rua do Balneário, 1492",75688-746,Luva Motoboy,Proteção,2,25,79.82,5,159.64,109.64,Pix,Loja Física,Ensolarado,False,True,False,58,9,False
2025-06-22,18:30,Domingo,Junho,Novo,Caldas Novas,GO,Jardim Belvedere,"Rua do Balneário, 6544",75680-826,Suporte Celular Moto,Suporte,1,18,59.25,10,59.25,41.25,Pix,WhatsApp,Chuva Leve,True,True,False,56,3,False
2025-06-22,19:00,Domingo,Junho,Novo,Caldas Novas,GO,Centro,"Av. Bento de Godoy, 7760",75685-998,Balaclava,Proteção,2,8,35.97,0,71.94,55.94,Pix,Loja Física,Ensolarado,True,True,False,114,10,False
2025-06-22,10:00,Domingo,Junho,Fiel,Caldas Novas,GO,Centro,"Rua São Paulo, 8385",75684-509,Suporte Celular Moto,Suporte,1,18,60.35,0,60.35,42.35,Pix,Instagram,Chuva Leve,False,True,False,63,3,False
2025-06-23,20:45,Segunda-feira,Junho,Novo,Caldas Novas,GO,Jardim Belvedere,"Rua São Paulo, 4222",75685-292,Suporte Celular Moto,Suporte,1,18,57.46,5,57.46,39.46,Pix,Instagram,Chuva Leve,False,False,False,53,7,True
2025-06-23,11:45,Segunda-feira,Junho,Novo,Caldas Novas,GO,Portal das Águas,"Av. Orcalino Santos, 3676",75684-756,Bag Delivery 45L,Bag Entrega,2,95,181.05,0,362.1,172.1,Cartão Crédito,Loja Física,Ensolarado,True,False,False,105,2,False
2025-06-23,18:30,Segunda-feira,Junho,Recorrente,Caldas Novas,GO,Itanhangá I,"Rua São Paulo, 886",75681-670,Capa de Chuva,Proteção,3,35,99.46,5,298.38,193.38,Pix,Marketplace,Chuva Leve,True,False,False,106,7,False
2025-06-23,12:15,Segunda-feira,Junho,Recorrente,Caldas Novas,GO,Jardim Belvedere,"Rua São Paulo, 4083",75686-877,Retrovisor Esportivo,Peça,1,35,117.15,0,117.15,82.15,Pix,WhatsApp,Nublado,False,False,False,65,4,False
2025-06-23,13:00,Segunda-feira,Junho,Recorrente,Caldas Novas,GO,Jardim Belvedere,"Av. Orcalino Santos, 9242",75683-585,Suporte Celular Moto,Suporte,1,18,58.94,0,58.94,40.94,Cartão Crédito,Loja Física,Ensolarado,True,False,False,69,10,False
2025-06-23,13:30,Segunda-feira,Junho,Novo,Caldas Novas,GO,Centro,"Av. Bento de Godoy, 7924",75689-256,Luva Motoboy,Proteção,2,25,79.31,0,158.62,108.62,Pix,Loja Física,Nublado,True,False,False,68,10,False
2025-06-23,09:45,Segunda-feira,Junho,Recorrente,Caldas Novas,GO,Portal das Águas,"Av. Orcalino Santos, 1490",75689-454,Carregador USB Moto,Acessório,1,15,48.04,10,48.04,33.04,Pix,WhatsApp,Nublado,False,False,False,100,8,False
2025-06-23,19:00,Segunda-feira,Junho,Novo,Caldas Novas,GO,Itanhangá I,"Rua do Balneário, 1468",75681-253,Luva Motoboy,Proteção,2,25,81.26,15,162.52,112.52,Cartão Crédito,Loja Física,Nublado,False,False,False,95,4,False
2025-06-23,13:45,Segunda-feira,Junho,Novo,Caldas Novas,GO,Itanhangá I,"Rua São Paulo, 2254",75685-102,Bag Delivery 45L,Bag Entrega,1,95,174.5,5,174.5,79.5,Cartão Débito,Loja Física,Chuva Leve,False,False,False,115,8,False
2025-06-23,12:15,Segunda-feira,Junho,Fiel,Caldas Novas,GO,Itanhangá I,"Rua São Paulo, 3100",75682-306,Bag Delivery 45L,Bag Entrega,1,95,174.62,0,174.62,79.62,Pix,WhatsApp,Ensolarado,False,False,False,42,3,False
2025-06-23,11:45,Segunda-feira,Junho,Novo,Caldas Novas,GO,Jardim Belvedere,"Av. Orcalino Santos, 6065",75688-566,Suporte Celular Moto,Suporte,1,18,58.79,0,58.79,40.79,Cartão Débito,Loja Física,Ensolarado,True,False,False,103,7,False
2025-06-24,08:30,Terça-feira,Junho,Fiel,Caldas Novas,GO,Jardim Belvedere,"Rua São Paulo, 8109",75689-919,Baú Moto 30L,Bagagem,4,120,263.77,15,1055.08,575.08,Cartão Débito,Loja Física,Ensolarado,False,False,False,39,9,False
2025-06-24,18:00,Terça-feira,Junho,Recorrente,Caldas Novas,GO,Nova Vila,"Rua do Balneário, 1403",75683-428,Capa de Chuva,Proteção,1,35,96.62,0,96.62,61.62,Cartão Débito,WhatsApp,Ensolarado,True,False,False,45,2,False
2025-06-24,12:45,Terça-feira,Junho,Recorrente,Caldas Novas,GO,Itanhangá II,"Av. Bento de Godoy, 8616",75684-828,Luva Motoboy,Proteção,3,25,77.47,5,232.41,157.41,Pix,Loja Física,Ensolarado,False,False,False,33,4,False
2025-06-24,19:45,Terça-feira,Junho,Novo,Caldas Novas,GO,Centro,"Av. Bento de Godoy, 3404",75689-950,Bag Delivery 45L,Bag Entrega,1,95,181.71,5,181.71,86.71,Pix,Loja Física,Ensolarado,False,False,False,64,10,False
2025-06-24,09:45,Terça-feira,Junho,Novo,Caldas Novas,GO,Portal das Águas,"Rua do Balneário, 2312",75686-765,Retrovisor Esportivo,Peça,1,35,122.21,0,122.21,87.21,Pix,Marketplace,Ensolarado,False,False,False,76,3,False
2025-06-24,17:15,Terça-feira,Junho,Recorrente,Caldas Novas,GO,Itanhangá II,"Av. Orcalino Santos, 3243",75687-753,Bag Delivery 80L,Bag Entrega,1,145,265.29,0,265.29,120.29,Cartão Débito,Instagram,Ensolarado,False,False,False,88,3,False
2025-06-24,12:30,Terça-feira,Junho,Recorrente,Caldas Novas,GO,Jardim Belvedere,"Av. Bento de Godoy, 520",75687-976,Capacete Pro Tork,Capacete,1,180,326.94,0,326.94,146.94,Dinheiro,Loja Física,Ensolarado,False,False,False,64,7,False
2025-06-24,18:00,Terça-feira,Junho,Novo,Caldas Novas,GO,Itanhangá II,"Av. Orcalino Santos, 9109",75682-678,Luva Motoboy,Proteção,1,25,80.06,5,80.06,55.06,Pix,Marketplace,Ensolarado,True,False,False,36,10,False
2025-06-25,15:00,Quarta-feira,Junho,Recorrente,Caldas Novas,GO,Jardim Belvedere,"Rua São Paulo, 4839",75681-428,Capa de Chuva,Proteção,1,35,98.13,10,98.13,63.13,Cartão Crédito,Loja Física,Ensolarado,False,False,False,76,2,False
